(13222,2120.6,1376.59)
(13230,-63.3811,-142.218)
(13231,2364.12,474.802)
(13234,1569.74,-864.096)
(13237,745.228,-14.233)
(13244,2046.32,1432.08)
(13246,3494.86,-1099.94)
(13254,-204.487,-308.121)
(13255,2007.85,-353.822)
(13256,941.376,125.65)
(13259,-661.054,-1238.04)
(13263,6209.24,136.992)
(13268,2460.19,383.178)
(13269,-619.133,1217.03)
(13274,-1976.05,1466.55)
(13276,6499.9,-939.708)
(13278,3611.61,1015.21)
(13299,542.965,-1972.26)
(13300,-463.016,-1099.94)
(13305,-1836.5,-474.58)
(13311,3332.51,911.91)
(13324,1196.9,366.61)
(13325,5887.88,423.541)
(13329,2690.03,-1414.51)
(13331,429.657,-520.948)
(13340,4303.69,1343.79)
(13341,5001.88,-161.01)
(13346,5123.53,-2441.4)
(13357,1794.69,117.422)
(13358,-340.256,1520.48)
(13382,739.669,819.062)
(13385,4628.6,-201.152)
(13387,1240.38,309.789)
(13388,986.188,-1137.97)
(13389,5287.21,606.457)
(13391,1918.78,1459.99)
(13393,278.988,-629.586)
(13398,-2236.24,-1530.38)
(13403,2162.74,-1376.15)
(13412,6343.11,-861.316)
(13413,2222.9,1284.08)
(13414,2821.02,410.42)
(13416,2242.91,-2097.36)
(13417,2395.92,449.672)
(13420,4644.06,415.647)
(13429,-2020.52,1434.97)
(13445,4255.76,-661.832)
(13446,3173.61,840.967)
(13450,2353.55,1241.27)
(13451,-917.581,973.734)
(13460,1935.9,-768.357)
(13461,2138.95,-1625.56)
(13463,6180.1,-2264.15)
(13467,-2124.71,-1752.32)
(13468,4602.69,-631.921)
(13470,6540.71,-939.82)
(13473,1993.84,1480)
(13474,4302.47,1021.21)
(13483,2755.08,-1751.76)
(13496,6753.98,-1370.7)
(13497,2699.81,-2266.71)
(13501,2890.73,186.919)
(13503,673.73,191.033)
(13510,-280.656,1577.52)
(13511,1838.72,950.828)
(13520,-2086.35,-1315.55)
(13524,-1616.66,1603.32)
(13526,3806.87,638.036)
(13539,3960.1,1381.93)
(13540,781.478,279.766)
(13541,977.626,-357.269)
(13571,3153.15,485.811)
(13573,4534.42,-993.749)
(13576,2323.2,1421.18)
(13583,1680.16,1431.75)
(13589,3178.4,958.945)
(13590,6275.06,-543.187)
(13608,3688.22,1203.57)
(13609,620.356,-196.148)
(13610,6787,-1077.03)
(13625,3077.54,327.358)
(13635,1474.89,1104.39)
(13640,3471.39,1203.46)
(13642,1596.54,1338.68)
(13646,2893.51,1107.5)
(13650,2744.96,791.152)
(13652,1440.2,-114.42)
(13658,4382.3,316.238)
(13671,-1001.09,-1606.32)
(13676,920.805,828.402)
(13680,2205.77,1446.42)
(13690,3700.23,-2407.04)
(13694,5834.95,36.3607)
(13703,2622.53,288.551)
(13707,763.131,603.677)
(13710,2183.53,1478.23)
(13724,1335.67,240.292)
(13728,1343.23,1139.41)
(13733,2392.14,1206.46)
(13735,-1065.91,-2.77987)
(13737,5110.52,541.964)
(13747,-2123.38,-404.75)
(13748,1646.69,354.823)
(13753,2312.97,887.78)
(13759,155.562,849.64)
(13763,5272.86,521.171)
(13764,817.06,691.744)
(13778,1402.28,-1326.22)
(13785,4640.72,-221.167)
(13795,2953.67,657.718)
(13796,-1008.09,-2154.07)
(13811,5066.82,-464.572)
(13814,3842.45,-601.898)
(13821,5588.88,-1142.53)
(13832,874.659,-1463.1)
(13837,142.552,-501.823)
(13840,911.465,949.938)
(13843,910.464,-373.059)
(13845,1653.91,-82.8402)
(13846,430.547,-920.916)
(13855,4656.73,-614.241)
(13863,3794.42,-1988.17)
(13867,-532.624,-126.54)
(13872,1384.71,306.008)
(13873,2842.03,940.709)
(13877,1780.23,-1944.35)
(13881,3646.86,-1282.52)
(13885,-2187.65,82.0619)
(13892,1914.11,1501.02)
(13900,915.801,1634.9)
(13907,3454.38,1194.79)
(13926,4208.06,1361.8)
(13928,1914,1473.44)
(13931,3306.94,944.601)
(13934,226.726,837.854)
(13939,2331.65,30.245)
(13940,-76.8357,1138.86)
(13943,-1520.7,1061.8)
(13944,1497.68,857.535)
(13970,2901.3,456.01)
(13975,1616.11,995.973)
(13984,953.163,361.939)
(13990,-1128.96,30.9122)
(13995,-1519.26,-573.321)
(13997,2579.06,126.54)
(13998,1168.44,1097.61)
(14000,2015.74,516.167)
(14003,-1353.46,-1739.98)
(14010,-514.944,-983.297)
(14012,5249.62,569.54)
(14014,-3328.18,-1083.37)
(14017,4776.38,-415.98)
(14018,5824.39,158.786)
(14021,1501.91,1089.15)
(14030,-1227.59,-1270.96)
(14043,-1652.02,-891.45)
(14044,1865.29,1356.13)
(14045,6142.19,-748.342)
(14051,3962.43,1394.61)
(14063,2103.47,-952.941)
(14064,5577.65,-2214.56)
(14067,440.221,-759.573)
(14069,3507.98,1220.59)
(14095,-1474.44,-286.994)
(14105,1925.67,261.753)
(14112,-1384.04,-52.5952)
(14113,2705.37,721.655)
(14115,1298.76,1150.87)
(14117,1306.32,-730.551)
(14119,3571.47,-2239.02)
(14121,2362.67,1442.75)
(14127,2898.74,860.982)
(14129,3228.43,-1368.92)
(14132,588.11,819.951)
(14135,1255.39,-1734.75)
(14147,4365.4,220.388)
(14153,2820.24,1275.29)
(14156,-1184.56,-800.603)
(14162,3031.95,465.907)
(14165,5526.17,-1425.52)
(14169,-1784.9,-1641.46)
(14173,1870.85,-292.776)
(14174,4351.84,318.796)
(14181,2586.06,146.221)
(14183,2559.48,374.616)
(14186,-1861.85,-241.182)
(14193,-1096.83,62.9363)
(14194,2250.36,908.796)
(14210,667.17,876.994)
(14211,2531.13,526.953)
(14213,5982.29,-1372.7)
(14216,2837.47,480.028)
(14218,2765.64,1275.85)
(14219,-1526.37,-561.534)
(14222,1370.14,1074.48)
(14225,5659.82,-192.701)
(14228,2563.93,-372.837)
(14233,-650.935,1306.65)
(14242,-1657.47,-1868.3)
(14244,2484.87,1219.25)
(14246,4126.22,-2058)
(14248,2883.62,852.198)
(14252,2891.74,-693.078)
(14264,-1667.37,-782.034)
(14265,1509.03,-1095.27)
(14270,3506.2,1231.37)
(14271,697.637,-74.6118)
(14277,1587.97,-2202.66)
(14291,4247.98,-201.485)
(14292,3612.06,-339.701)
(14294,5216.82,454.454)
(14299,2047.77,1171.33)
(14301,6453.42,-918.025)
(14302,-1495.91,-761.685)
(14306,2979.25,1058.58)
(14314,181.137,854.088)
(14315,2331.31,90.6239)
(14323,3995.01,-351.932)
(14325,3650.31,-856.09)
(14332,3777.4,1213.8)
(14335,6724.18,815.392)
(14339,2777.54,138.438)
(14340,2509.89,354.934)
(14344,5058.7,869.656)
(14346,9.34037,-82.5066)
(14347,4628.38,-1037.89)
(14361,3226.65,654.16)
(14364,-2107.92,636.48)
(14367,1045.68,986.966)
(14369,-205.599,-166.348)
(14372,1591.2,379.175)
(14376,533.291,961.391)
(14383,5298.33,-1527.82)
(14385,-1746.65,-222.056)
(14386,1465.44,-1101.27)
(14388,4533.31,67.4953)
(14400,916.913,532.401)
(14401,5718.64,778.031)
(14403,4833.87,-1111.84)
(14407,3176.84,-16.1233)
(14408,3231.66,506.826)
(14409,2790.77,-1602.43)
(14415,3659.54,313.125)
(14425,3019.94,1261.84)
(14426,-846.527,-2233.91)
(14431,5602.33,428.879)
(14441,3479.29,-2018.3)
(14442,3573.03,-262.086)
(14443,687.852,459.457)
(14444,22.239,-1388.05)
(14446,-36.9167,193.813)
(14452,4108.87,-1746.43)
(14453,-619.578,1072.92)
(14455,1191.68,1204.02)
(14456,382.066,696.191)
(14459,18.4584,772.471)
(14463,2262.37,1275.63)
(14466,2228.46,405.083)
(14469,3731.37,-639.26)
(14477,2825.02,1187.34)
(14478,3199.41,-847.973)
(14479,1037,-591.112)
(14484,838.632,687.073)
(14487,414.423,661.832)
(14493,480.584,-465.796)
(14498,4285.79,1171.22)
(14502,1667.92,1307.99)
(14505,2880.06,1019.44)
(14518,6081.81,-1754.77)
(14520,2560.26,373.726)
(14531,5497.92,-483.142)
(14538,3802.53,207.601)
(14539,558.866,-433.438)
(14549,2505.89,280.99)
(14550,2432.28,1204.8)
(14561,2616.86,356.825)
(14565,199.484,-5.67094)
(14566,2640.43,1157.98)
(14570,-939.708,1260.84)
(14575,1370.59,193.59)
(14587,4458.58,642.04)
(14595,-1164.32,1348.79)
(14597,-798.824,1218.25)
(14599,2875.5,255.304)
(14603,2098.36,-2307.52)
(14607,6315.65,251.078)
(14608,2059.66,1498.02)
(14616,704.086,-35.916)
(14618,4289.9,-2125.71)
(14622,5696.63,-1575.85)
(14626,3354.19,110.528)
(14632,-2117.71,-1778.23)
(14634,2205.55,-1460.21)
(14636,4468.81,674.064)
(14637,973.845,642.262)
(14651,7234.9,-142.663)
(14652,-626.472,-833.962)
(14654,2436.28,1376.26)
(14661,922.362,964.505)
(14665,2051.21,1236.15)
(14670,364.386,-191.922)
(14679,3471.95,-307.676)
(14682,1387.49,-45.7011)
(14685,1197.57,467.463)
(14693,3266.02,1069.14)
(14695,2682.69,-2426.5)
(14699,3593.6,-445.892)
(14707,4723.12,-670.505)
(14709,2258.92,-1935.57)
(14710,3075.21,464.35)
(14715,3454.38,675.398)
(14716,3908.95,992.304)
(14718,1082.26,800.492)
(14720,6310.65,1151.09)
(14726,-338.477,-702.974)
(14728,1785.57,-56.487)
(14730,2733.73,-1579.08)
(14737,887.002,587.665)
(14738,-613.685,-307.454)
(14741,2373.23,481.029)
(14743,2134.94,97.0732)
(14745,4491.61,757.015)
(14750,5391.51,-227.394)
(14753,985.521,634.033)
(14754,3326.73,917.914)
(14765,-16.4568,-1031.89)
(14769,3620.84,255.971)
(14782,-1992.84,-1780.23)
(14784,2837.03,1004.98)
(14789,4661.18,932.369)
(14791,4321.15,138.882)
(14794,1231.93,-192.923)
(14796,2470.86,1289.08)
(14800,1515.7,1166.77)
(14805,-658.052,318.351)
(14808,2672.9,331.806)
(14820,2357.78,1484.79)
(14823,3218.43,-1360.58)
(14825,-636.813,960.502)
(14830,226.282,535.848)
(14831,4220.85,1310.99)
(14836,-2068.78,-2505.33)
(14839,1573.96,1362.58)
(14840,846.193,19.0143)
(14849,3235.88,288.884)
(14854,4157.13,-2280.39)
(14864,4496.61,-663.278)
(14865,1530.82,165.347)
(14878,2666.34,667.17)
(14887,-134.657,-220.611)
(14889,2692.81,-236.4)
(14891,760.129,139.55)
(14894,-1442.2,414.646)
(14895,1633.79,1194.12)
(14907,2443.29,1423.63)
(14913,-145.999,-99.7418)
(14917,-196.259,-786.926)
(14924,3768.4,-859.426)
(14929,803.606,890.227)
(14930,3049.3,-158.008)
(14931,4847.43,960.947)
(14934,208.379,838.743)
(14936,4734.57,-2379.46)
(14937,6588.86,-215.829)
(14940,374.727,-508.717)
(14942,726.103,-138.549)
(14946,298.225,-1750.76)
(14947,2071.23,1520.59)
(14950,-2262.48,-124.65)
(14952,471.022,260.974)
(14955,4312.47,-214.495)
(14956,5908.9,-944.712)
(14957,4154.58,-396.076)
(14961,2336.98,7.22767)
(14966,5447.77,-1028)
(14976,1646.02,1177.22)
(14978,-337.365,1514.36)
(14981,3833.56,565.76)
(14987,-1692.61,-165.792)
(14989,2912.08,1003.42)
(14991,2712.04,-2586.62)
(14995,2064.11,-1638.46)
(14996,1431.41,818.061)
(14998,-1346.01,-484.587)
(15002,1650.02,213.494)
(15009,2883.62,861.983)
(15013,4910.15,1749.1)
(15014,6895.53,-1133.85)
(15016,-757.126,-1530.82)
(15019,2971.91,625.694)
(15026,2700.59,1360.91)
(15027,6587.19,893.34)
(15033,4427.34,288.884)
(15039,-267.535,1366.03)
(15044,3174.62,103.856)
(15048,1082.71,467.575)
(15056,1865.29,-342.592)
(15057,3340.63,1150.2)
(15059,1831.05,876.327)
(15060,-1226.26,1731.75)
(15062,-1061.02,73.2775)
(15063,2773.09,1006.87)
(15066,2881.84,180.358)
(15068,207.045,782.034)
(15073,4103.09,912.132)
(15081,3420.58,883.888)
(15083,1974.49,53.596)
(15086,1771.67,1402.17)
(15088,944.934,-2434.5)
(15090,6226.92,1134.97)
(15093,-2188.54,-263.087)
(15105,2996.48,444.446)
(15107,2262.59,1428.74)
(15111,4637.83,648.822)
(15112,-1291.42,1247.5)
(15113,2119.38,-415.869)
(15117,4264.21,1060.47)
(15119,220.5,766.689)
(15123,2187.32,895.898)
(15138,2415.27,929.034)
(15139,148.89,801.271)
(15144,3458.61,752.79)
(15147,2218.01,1478.11)
(15151,6579.52,-1151.98)
(15153,6150.64,1038.78)
(15162,2374.35,490.926)
(15168,570.319,-909.463)
(15180,-1525.37,-558.755)
(15185,-491.593,-2078.46)
(15186,3670.43,260.752)
(15198,1480.12,-2339.65)
(15203,2780.32,1224.26)
(15204,2784.1,915.468)
(15208,2134.28,885.779)
(15217,248.521,-667.837)
(15219,5532.73,-94.1821)
(15221,1103.94,910.798)
(15229,3679,1254.83)
(15231,6926.89,1006.98)
(15236,908.351,908.351)
(15240,3309.83,106.191)
(15245,-1724.63,-477.137)
(15247,1743.09,1046.01)
(15254,5792.59,-1657.25)
(15256,-1648.46,-1020.32)
(15263,1519.15,575.545)
(15264,-971.399,-347.262)
(15276,766.022,-1969.71)
(15282,3302.93,268.869)
(15283,2216.34,1497.91)
(15285,2882.39,1127.52)
(15288,802.383,-35.1376)
(15290,6332,-1074.59)
(15292,-85.2865,-369.167)
(15309,3250.23,1251.72)
(15310,4640.61,-231.508)
(15316,2618.08,522.616)
(15317,3975.11,-1434.75)
(15318,1487.12,1375.15)
(15319,2629.54,1450.2)
(15320,5124.53,-2022.08)
(15324,192.256,-488.146)
(15330,1974.27,285.104)
(15334,1125.29,364.052)
(15335,225.059,-1834.94)
(15338,6702.72,-1180)
(15339,2898.52,1105.06)
(15340,92.1806,-397.967)
(15343,1171.1,-1301.43)
(15347,2881.51,988.634)
(15350,2037.09,375.839)
(15353,4388.42,-423.875)
(15354,261.864,676.844)
(15355,4833.31,1123.51)
(15372,5980.62,-794.265)
(15378,1842.61,1496.79)
(15385,-2523.01,-1187.12)
(15387,6841.49,-1047.68)
(15389,-1585.64,-430.88)
(15394,-1403.17,-660.387)
(15397,6233.92,181.915)
(15402,3138.14,-1901.21)
(15405,-352.377,1047.57)
(15406,1580.64,1357.69)
(15409,-1906.88,-42.81)
(15421,2911.75,857.535)
(15424,-1153.31,1318.22)
(15425,1318.55,1163.54)
(15432,3222.98,220.833)
(15435,2591.84,-1049.12)
(15438,3838.56,214.606)
(15442,478.583,-381.287)
(15446,80.9499,-191.144)
(15447,1825.6,-2476.42)
(15450,1665.48,744.561)
(15453,5142.1,-2218.23)
(15461,2496.66,1135.52)
(15465,1592.31,870.1)
(15468,2574.61,1012.21)
(15477,2234.13,1294.2)
(15478,4263.88,-72.6103)
(15481,6297.75,-826.734)
(15491,-1460.77,-465.573)
(15499,1932.9,1529.93)
(15502,1570.96,464.35)
(15506,-99.7418,-942.043)
(15508,4324.37,263.087)
(15513,2683.91,780.922)
(15514,2694.48,1190.23)
(15518,6136.07,1154.31)
(15524,1183.67,1079.7)
(15525,2011.85,859.982)
(15527,5697.18,-180.469)
(15528,3694.34,-2409.59)
(15530,433.549,503.268)
(15532,5042.69,85.9537)
(15537,4224.07,1222.92)
(15541,-1828.27,-252.746)
(15543,2884.95,181.248)
(15544,-803.717,49.037)
(15554,-1805.69,579.437)
(15565,4694.54,337.143)
(15569,-417.092,1668.15)
(15577,1810.25,873.992)
(15578,2242.02,1222.7)
(15580,-647.933,580.993)
(15581,6644.45,-315.905)
(15589,2417.27,1287.41)
(15592,5006.66,-1404.39)
(15594,1824.93,1366.14)
(15595,1127.18,363.163)
(15602,1605.54,563.981)
(15613,2140.5,242.405)
(15626,6028.54,-30.4674)
(15638,-2038.2,584.552)
(15643,1412.95,664.056)
(15644,5411.3,-1016.77)
(15647,1840.16,1454.32)
(15649,6218.13,-1174.89)
(15652,-2078.57,94.2933)
(15655,4406.1,257.416)
(15660,2185.31,139.438)
(15673,1414.62,311.346)
(15674,2206,1271.18)
(15687,2773.54,995.306)
(15688,2796.44,262.531)
(15691,3546.12,1063.36)
(15696,-1263.06,-237.846)
(15697,2753.52,633.922)
(15700,1769.78,943.934)
(15701,6196,-1731.64)
(15712,1035.78,-1322.11)
(15715,3472.84,1196.35)
(15717,2487.65,347.039)
(15719,6537.82,-298.336)
(15725,5883.66,1759.1)
(15728,765.799,584.997)
(15730,2172.64,918.025)
(15733,4808.18,-542.965)
(15737,2437.06,1149.2)
(15745,-2192.1,-303.896)
(15746,2883.06,177.801)
(15749,-1514.03,-313.57)
(15762,3571.14,-2128.27)
(15763,1808.92,1364.7)
(15768,5485.58,-1220.7)
(15778,1566.96,946.491)
(15780,3514.65,1228.59)
(15789,5113.97,-607.791)
(15803,900.345,889.115)
(15808,432.659,609.237)
(15813,1213.36,476.025)
(15822,3901.05,677.622)
(15829,79.1708,-1609.32)
(15834,5316.12,798.713)
(15845,476.581,-354.045)
(15846,2510.78,283.436)
(15850,915.134,-1305.21)
(15852,250.967,715.095)
(15856,1116.51,-1889.65)
(15867,1737.31,1162.77)
(15870,-478.805,962.392)
(15872,4432.9,293.555)
(15884,138.104,-195.147)
(15888,-1166.99,1356.24)
(15889,3615.73,344.482)
(15891,2749.63,-1905.66)
(15892,1636.9,1385.71)
(15898,3097,-467.463)
(15907,-1068.14,-453.786)
(15910,3258.01,820.063)
(15919,2073.01,-1648.24)
(15920,2329.76,90.5127)
(15930,5791.25,-180.914)
(15931,-1625.34,-1923.78)
(15937,4728.79,-2391.69)
(15940,6591.08,-1494.46)
(15944,2011.52,-1102.94)
(15945,6589.86,-1167.66)
(15949,-796.044,-576.434)
(15952,6729.74,1215.92)
(15953,2756.86,913.022)
(15955,-1923.01,1603.43)
(15958,2838.25,-2380.35)
(15961,2841.59,1098.61)
(15967,1427.97,1200.79)
(15971,4357.06,-38.6958)
(15972,-1076.59,1020.77)
(15975,5429.65,-1150.53)
(15979,2070.89,-1563.29)
(15981,5804.38,-348.485)
(15983,3446.71,-706.533)
(15994,488.257,357.603)
(16009,2477.42,307.788)
(16013,1618.78,1008.54)
(16014,2450.18,558.755)
(16019,-1410.29,-106.302)
(16029,31.2458,1530.15)
(16031,1890.31,-1229.7)
(16036,-35.36,-387.403)
(16039,397.967,951.495)
(16041,-660.498,1644.68)
(16053,3027.17,-2191.65)
(16056,1825.15,882.888)
(16061,-18.0136,-247.52)
(16069,1300.98,207.045)
(16074,1130.19,123.093)
(16075,1460.32,1180.45)
(16078,-22.239,-2397.36)
(16079,2725.94,307.009)
(16095,2297.18,1449.98)
(16100,5461.34,476.47)
(16107,620.468,-1954.58)
(16110,3143.7,-729.328)
(16112,3031.62,302.561)
(16113,3168.61,-1479)
(16114,-1815.81,1359.14)
(16123,-221.723,-712.426)
(16133,2624.42,425.432)
(16134,5431.98,-1927.68)
(16135,1659.92,66.9393)
(16142,2710.38,1166.77)
(16145,3458.5,675.176)
(16155,1379.82,181.248)
(16158,-1530.38,-557.087)
(16167,2454.41,871.657)
(16174,2488.43,1101.72)
(16176,-733.331,-646.487)
(16179,3824.99,1289.53)
(16188,2971.57,-275.319)
(16193,1885.42,1454.32)
(16212,1955.47,-1572.96)
(16216,1045.01,903.236)
(16218,2657.34,-2389.91)
(16219,4570,-793.932)
(16245,4668.85,-241.404)
(16253,4481.27,-1208.13)
(16263,1766.55,95.5164)
(16267,2574.16,435.439)
(16269,1549.61,1131.85)
(16270,2400.81,-546.857)
(16273,-2019.74,-1683.38)
(16275,4653.51,-260.53)
(16281,934.927,-1032.11)
(16282,6277.18,1147.09)
(16284,1517.25,1165.77)
(16285,1712.62,1199.57)
(16287,110.417,1579.52)
(16292,2982.58,325.356)
(16296,-1219.03,-335.697)
(16298,2519.12,1167.55)
(16300,6717.62,-172.352)
(16302,4702.43,-957.5)
(16303,-1794.35,-1218.03)
(16304,771.359,-1000.31)
(16305,6560.06,-169.127)
(16309,3114.01,389.849)
(16311,6022.98,872.769)
(16316,93.6261,33.0249)
(16317,1455.76,-2470.31)
(16320,3310.38,928.033)
(16328,879.107,840.967)
(16329,4952.73,1278.85)
(16334,3220.65,310.456)
(16335,2556.15,234.065)
(16338,5531.73,-1238.04)
(16342,1683.05,813.724)
(16343,408.085,600.786)
(16347,204.043,785.147)
(16355,2842.59,629.141)
(16356,4068.18,-2082.35)
(16363,3954.31,-2251.47)
(16366,5534.62,-1077.03)
(16372,4202.28,-2297.73)
(16380,1488.34,1299.42)
(16383,1805.92,869.211)
(16384,3853.35,1393.27)
(16385,2832.69,-2115.59)
(16390,-1196.12,-1519.26)
(16393,-56.0422,-1051.46)
(16398,3382.22,174.687)
(16400,133.656,397.522)
(16402,5959.16,-1111.17)
(16403,1148.31,668.949)
(16410,5680.84,-1800.36)
(16411,2842.25,422.763)
(16417,1365.14,1146.09)
(16421,2159.85,-2345.21)
(16422,6063.46,-196.37)
(16423,2624.09,308.455)
(16424,4709.99,-966.062)
(16429,2737.4,-181.693)
(16439,1979.05,736.666)
(16440,-23.6845,-527.398)
(16451,3566.8,1002.09)
(16456,4768.26,-1126.4)
(16457,1760.22,1117.95)
(16465,722.656,421.429)
(16466,1095.05,1431.3)
(16468,1342.57,-230.173)
(16471,1482.78,825.178)
(16474,5180.13,-578.881)
(16475,553.973,787.038)
(16477,2948,653.826)
(16481,2572.49,1011.65)
(16486,166.014,327.247)
(16491,-1084.04,93.5149)
(16498,650.713,-1441.31)
(16501,1169.1,799.047)
(16502,1396.94,1204.02)
(16504,1300.42,1149.42)
(16509,3405.46,1236.49)
(16511,1208.24,70.72)
(16512,4343.27,320.241)
(16515,2379.79,1236.6)
(16516,-977.515,123.76)
(16529,3750.83,-172.797)
(16530,3274.47,1282.74)
(16531,1592.42,605.012)
(16533,267.535,797.268)
(16534,6001.41,-60.49)
(16544,42.1429,-115.754)
(16547,2995.04,1202.8)
(16548,4667.63,144.22)
(16551,6120.06,580.104)
(16553,2688.03,725.658)
(16557,4049.72,-1029.55)
(16563,-2237.02,-1459.54)
(16564,4695.32,1151.09)
(16568,2617.42,282.546)
(16569,2890.51,1182.11)
(16577,1326.67,-801.715)
(16578,1736.86,1110.39)
(16582,-339.033,-1266.07)
(16597,2251.47,1435.53)
(16607,923.919,-885)
(16608,1424.41,1268.85)
(16610,2600.4,1463.77)
(16611,762.686,1282.41)
(16615,45.2563,-42.2541)
(16617,1734.08,1212.69)
(16621,1524.37,1307.21)
(16627,5718.98,-269.648)
(16633,2731.84,316.683)
(16635,2491.66,342.48)
(16646,5078.49,916.135)
(16655,2783.88,1220.48)
(16668,1202.24,-493.928)
(16669,6124.73,-2297.29)
(16676,3379.88,110.305)
(16677,2738.29,1275.85)
(16679,4384.86,529.399)
(16681,523.839,313.681)
(16683,4999.88,-1146.98)
(16691,1500.24,857.09)
(16694,-332.139,-1274.18)
(16696,2470.64,1410.29)
(16697,1168.99,1095.94)
(16711,4409.99,1278.3)
(16718,662.499,-1202.13)
(16723,6653.9,-1122.18)
(16724,2393.8,795.155)
(16726,2763.42,561.868)
(16727,5106.74,-1410.06)
(16747,520.726,-455.788)
(16761,-1958.03,-1718.85)
(16762,819.062,-168.016)
(16764,4431.78,-1390.05)
(16765,868.432,948.382)
(16771,490.258,633.255)
(16781,938.263,912.354)
(16783,1891.43,1523.82)
(16784,2369.45,510.718)
(16786,2039.2,813.502)
(16789,2223.9,1503.36)
(16790,4012.69,-73.8334)
(16793,-2111.15,-1840.72)
(16800,3982.78,34.248)
(16802,497.708,268.425)
(16805,4147.24,1038.67)
(16809,2437.62,1440.09)
(16816,2372.57,452.786)
(16820,2266.49,-76.6133)
(16824,2888.07,1117.29)
(16828,5392.4,-1024.22)
(16829,6846.61,-1552.95)
(16832,-1324.44,328.692)
(16838,778.698,956.388)
(16841,4331.6,319.241)
(16848,2284.72,1426.63)
(16851,2467.53,880.441)
(16856,2606.19,354.045)
(16858,-59.7117,-2.1127)
(16859,3086.99,922.362)
(16868,-1625.11,1134.97)
(16869,78.3924,-238.068)
(16891,-248.187,-2618.2)
(16899,1680.38,822.731)
(16903,4447.35,1263.06)
(16907,2324.86,-429.324)
(16908,-363.385,1502.8)
(16912,1970.71,111.862)
(16922,4654.73,-231.508)
(16925,-1028.66,-574.099)
(16926,5430.87,573.988)
(16928,3078.43,11.6755)
(16946,-1147.64,445.447)
(16949,2520.12,-2097.8)
(16961,805.941,418.427)
(16965,472.578,658.83)
(16968,5490.14,-1209.02)
(16971,3163.61,511.719)
(16976,1638.23,1021.33)
(16983,2911.53,1015.77)
(16984,2296.18,-1626.11)
(16987,5974.95,-2211.33)
(16989,-704.642,952.941)
(16990,755.125,598.006)
(16993,-1033.67,87.1768)
(16994,3231.66,685.517)
(17000,4138.68,-1056.02)
(17008,6651.68,-2056.66)
(17012,3334.29,860.204)
(17022,4782.72,-961.947)
(17027,3561.68,1142.53)
(17035,3949.87,-2290.73)
(17039,5435.21,606.235)
(17040,-2162.07,-1738.09)
(17044,2402.14,1455.76)
(17046,-1026.89,1151.42)
(17051,-422.43,224.725)
(17056,936.706,533.402)
(17059,5694.51,-1292.53)
(17073,4130.56,1012.76)
(17074,6631.89,1106.28)
(17075,1590.75,76.9469)
(17078,5819.16,1649.91)
(17080,2926.09,881.331)
(17084,4323.93,221.389)
(17085,2045.88,1232.93)
(17086,238.402,718.653)
(17087,6117.39,-2014.07)
(17092,2645.99,-322.465)
(17097,5060.15,1801.25)
(17099,123.871,336.253)
(17102,3742.71,418.871)
(17111,1197.9,-529.51)
(17113,2256.26,1498.8)
(17116,4339.72,197.371)
(17120,472.69,629.141)
(17128,4093.42,979.85)
(17135,2459.19,968.619)
(17138,3124.58,659.942)
(17142,1646.57,1391.27)
(17146,2527.57,534.403)
(17148,-1225.81,958.723)
(17150,4537.98,204.043)
(17151,-4.22541,-354.934)
(17155,3362.98,167.126)
(17157,3507.2,-2260.59)
(17158,2061.78,649.156)
(17162,4459.47,1281.19)
(17163,5060.81,401.525)
(17164,5627.02,-170.017)
(17168,-627.695,-1005.31)
(17178,1182.56,-522.394)
(17192,754.235,358.937)
(17194,1848.39,-337.254)
(17196,584.441,-1211.02)
(17197,4803.95,-2315.3)
(17198,450.339,-1987.39)
(17200,2352.88,-2059.66)
(17204,1625.89,-1381.71)
(17206,2295.95,1158.87)
(17209,1782.34,914.912)
(17213,4712.66,582.884)
(17214,5378.61,-1142.19)
(17216,3160.94,-752.234)
(17218,2614.86,358.048)
(17219,522.171,-758.127)
(17222,1420.52,1087.71)
(17225,1523.15,1306.32)
(17226,2088.46,1270.85)
(17235,444.335,615.686)
(17236,6281.29,1117.51)
(17239,2306.29,631.254)
(17242,3542.56,1062.47)
(17244,1757.99,894.563)
(17248,1423.63,-1106.28)
(17253,6169.54,-848.862)
(17258,1732.53,1198.46)
(17260,1657.47,647.488)
(17267,4407.77,1204.13)
(17271,-159.676,160.899)
(17273,-776.252,-1193.34)
(17291,1043.34,-1546.5)
(17293,1904.1,-712.426)
(17296,2442.29,1433.75)
(17301,3264.91,837.52)
(17305,3916.4,-11.4531)
(17308,996.863,491.259)
(17309,-499.71,119.757)
(17313,3171.06,865.764)
(17316,562.202,-176.689)
(17320,3672.99,-2508.34)
(17321,1885.53,1450.09)
(17322,1823.82,1349.46)
(17323,3026.84,616.242)
(17326,250.633,546.412)
(17328,3754.72,1232.93)
(17341,1330.45,1144.42)
(17344,2740.62,-1865.41)
(17350,1388.16,281.434)
(17355,1706.17,-235.177)
(17356,1894.09,-20.4599)
(17361,3033.62,1122.74)
(17362,-1359.8,-745.673)
(17367,3090.33,916.024)
(17376,-431.77,-325.023)
(17381,1354.47,1070.14)
(17382,3018.16,970.398)
(17385,-1595.31,-1038.56)
(17396,4141.79,-952.496)
(17397,-2096.36,99.2971)
(17399,4793.72,-1001.42)
